"id","ad_type","ts","t","clicks","imps","rpc","rpi","total_rev"
"280","dog_food",2021-11-13 14:00:00,280,13066,156490,0.240832281412973,0.0201080873470631,3146.71458894191
"281","dog_food",2021-11-13 15:00:00,281,11066,92930,0.256851451318204,0.0305855822693129,2842.31816028725
"282","dog_food",2021-11-13 16:00:00,282,8727,71830,0.156600911071041,0.0190262585398437,1366.65615091697
"283","dog_food",2021-11-13 17:00:00,283,5088,62530,0.118211418444034,0.0096187381583759,601.459697043245
"284","dog_food",2021-11-13 18:00:00,284,6086,101990,0.0803626081407638,0.0047954390934865,489.086833144689
"285","dog_food",2021-11-13 19:00:00,285,8182,65890,0.0948319224386489,0.0117759112064505,775.914789393025
"286","dog_food",2021-11-13 20:00:00,286,898,0,0.0672584561704256,NA,60.3980936410422
"287","dog_food",2021-11-13 21:00:00,287,303,68010,0.143393848863434,0.000638852171822092,43.4483362056205
"288","dog_food",2021-11-13 22:00:00,288,0,0,NA,NA,NA
"289","dog_food",2021-11-13 23:00:00,289,0,73440,NA,NA,NA
"290","dog_food",2021-11-14 00:00:00,290,0,0,NA,NA,NA
"291","dog_food",2021-11-14 01:00:00,291,1761,0,0.0499532995346777,NA,87.9677604805674
"292","dog_food",2021-11-14 02:00:00,292,819,15150,0.101170839843278,0.00546923550043859,82.8589178316447
"293","dog_food",2021-11-14 03:00:00,293,893,133780,0.0242106448495258,0.00016160940238172,21.6201058506265
"294","dog_food",2021-11-14 04:00:00,294,3820,152590,0.160787462668858,0.00402521860800208,614.208107395038
"295","dog_food",2021-11-14 05:00:00,295,9916,38910,0.0712607516539462,0.0181604115497438,706.62161340053
"296","dog_food",2021-11-14 06:00:00,296,8564,237840,0.0158969673650136,0.000572408461629568,136.141628513976
"297","dog_food",2021-11-14 07:00:00,297,14727,312860,0.219620018021329,0.0103379914511287,3234.34400540011
"298","dog_food",2021-11-14 08:00:00,298,16594,83340,0.154674883913887,0.0307976364730866,2566.67502366704
"299","dog_food",2021-11-14 09:00:00,299,15580,58760,0.289959821097492,0.0768817905496754,4517.57401269893
"300","dog_food",2021-11-14 10:00:00,300,15586,145460,0.259887448207222,0.0278468703956948,4050.60576775776
"301","dog_food",2021-11-14 11:00:00,301,17860,76970,0.249547698112057,0.0579046627034083,4456.92188828134
"302","dog_food",2021-11-14 12:00:00,302,17114,56800,0.307097605450367,0.0925293735858729,5255.66841967758
"303","dog_food",2021-11-14 13:00:00,303,16686,286050,0.270926613937678,0.0158038156971302,4520.6814801641
"304","dog_food",2021-11-14 14:00:00,304,12186,244340,0.183172577096085,0.00913538931199514,2232.14102449289
"305","dog_food",2021-11-14 15:00:00,305,11066,3110,0.125434813897076,0.446322074143101,1388.06165058504
"306","dog_food",2021-11-14 16:00:00,306,9278,45480,0.258011871266514,0.0526348755851081,2393.83414161072
"307","dog_food",2021-11-14 17:00:00,307,5739,99700,0.162348962978441,0.00934524271347315,931.720698533273
"308","dog_food",2021-11-14 18:00:00,308,6851,12330,0.108370429551164,0.0602145833621269,742.445812855025
"309","dog_food",2021-11-14 19:00:00,309,4596,0,0.120684172213923,NA,554.66445549519
"310","dog_food",2021-11-14 20:00:00,310,0,0,NA,NA,NA
"311","dog_food",2021-11-14 21:00:00,311,1284,0,0.0441725598504157,NA,56.7175668479338
"312","dog_food",2021-11-14 22:00:00,312,0,0,NA,NA,NA
"313","dog_food",2021-11-14 23:00:00,313,0,0,NA,NA,NA
"314","dog_food",2021-11-15 00:00:00,314,0,154480,NA,NA,NA
"315","dog_food",2021-11-15 01:00:00,315,935,0,0,NA,0
"316","dog_food",2021-11-15 02:00:00,316,4105,0,0.0220607228069194,NA,90.5592671224041
"317","dog_food",2021-11-15 03:00:00,317,1885,0,0.0601633796698826,NA,113.407970677729
"318","dog_food",2021-11-15 04:00:00,318,4869,0,0.157301860907989,NA,765.902760760999
"319","dog_food",2021-11-15 05:00:00,319,7584,0,0.239314914980636,NA,1814.96431521314
"320","dog_food",2021-11-15 06:00:00,320,11229,178580,0.176097559028429,0.0110729056463783,1977.39949033023
"321","dog_food",2021-11-15 07:00:00,321,12661,143420,0.21441672490304,0.0189285326593041,2714.73015399739
"322","dog_food",2021-11-15 08:00:00,322,12348,76550,0.136141230913414,0.0219604431001807,1681.07191931884
"323","dog_food",2021-11-15 09:00:00,323,17069,88410,0.19889064816718,0.0383991004814568,3394.8644735656
"324","dog_food",2021-11-15 10:00:00,324,18350,223250,0.324118327436363,0.0266408569247806,5947.57130845726
"325","dog_food",2021-11-15 11:00:00,325,18705,121350,0.250064597945464,0.0385451858637817,4677.4583045699
"326","dog_food",2021-11-15 12:00:00,326,14638,233510,0.219542803569727,0.0137624408318858,3213.66755865366
"327","dog_food",2021-11-15 13:00:00,327,16921,80890,0.195155456511638,0.040823655329873,3302.22547963343
"328","dog_food",2021-11-15 14:00:00,328,16198,0,0.251447196863369,NA,4072.94169479285
"329","dog_food",2021-11-15 15:00:00,329,9869,194670,0.227661261556465,0.0115415266363628,2246.78899030075
"330","dog_food",2021-11-15 16:00:00,330,13390,10380,0.190239981675948,0.245405910851729,2547.31335464094
"331","dog_food",2021-11-15 17:00:00,331,11080,120720,0.138784869247504,0.0127380413457782,1537.73635126234
"332","dog_food",2021-11-15 18:00:00,332,8634,119100,0.230358859812813,0.016699566713886,1988.91839562383
"333","dog_food",2021-11-15 19:00:00,333,4893,0,0.122852003187041,NA,601.114851594192
"334","dog_food",2021-11-15 20:00:00,334,937,84490,0.0936533761330012,0.0010386224812004,87.7532134366221
"335","dog_food",2021-11-15 21:00:00,335,0,0,NA,NA,NA
"336","dog_food",2021-11-15 22:00:00,336,995,0,0.0887695691069511,NA,88.3257212614163
"337","dog_food",2021-11-15 23:00:00,337,0,101530,NA,NA,NA
"338","dog_food",2021-11-16 00:00:00,338,0,250220,NA,NA,NA
"339","dog_food",2021-11-16 01:00:00,339,0,0,NA,NA,NA
"340","dog_food",2021-11-16 02:00:00,340,2144,0,0.0328605858679965,NA,70.4530961009845
"341","dog_food",2021-11-16 03:00:00,341,2323,99990,0.0673116514554956,0.00156380604391555,156.364966331116
"342","dog_food",2021-11-16 04:00:00,342,6979,100410,0.0460267957916327,0.0031990937937437,321.221007829805
"343","dog_food",2021-11-16 05:00:00,343,9763,198940,0.156249570498852,0.00766796298773646,1525.46455678029
"344","dog_food",2021-11-16 06:00:00,344,3478,224050,0.148769283498243,0.00230939329617,517.419568006889
"345","dog_food",2021-11-16 07:00:00,345,13993,138500,0.301209557858655,0.0304319519358567,4214.82534311616
"346","dog_food",2021-11-16 08:00:00,346,10842,177060,0.191402577053256,0.0117202459076663,2075.1867404114
"347","dog_food",2021-11-16 09:00:00,347,17169,83970,0.237349406664454,0.0485298554605456,4075.05196302201
"348","dog_food",2021-11-16 10:00:00,348,19947,18600,0.249915238858987,0.268013939221517,4985.05926952021
"349","dog_food",2021-11-16 11:00:00,349,19004,59860,0.248955521077933,0.0790369315497,4731.15072256504
"350","dog_food",2021-11-16 12:00:00,350,16472,152870,0.226481733535224,0.0244037882828038,3730.60711479221
"351","dog_food",2021-11-16 13:00:00,351,18352,145370,0.182673449922736,0.0230613135652614,3352.42315298205
"352","dog_food",2021-11-16 14:00:00,352,16424,148610,0.253137704370434,0.0279761365761389,4157.53365658001
"353","dog_food",2021-11-16 15:00:00,353,15200,297370,0.148618479500359,0.00759659981977152,2259.00088840546
"354","dog_food",2021-11-16 16:00:00,354,9194,245300,0.212560473691626,0.00796690173306486,1954.28099512081
"355","dog_food",2021-11-16 17:00:00,355,12333,96890,0.118148672111167,0.0150389882665603,1457.12757314702
"356","dog_food",2021-11-16 18:00:00,356,7043,82730,0.0813372314277861,0.00692443032691765,572.858120945898
"357","dog_food",2021-11-16 19:00:00,357,4418,8060,0.102827885198856,0.056363969827363,454.293596808546
"358","dog_food",2021-11-16 20:00:00,358,0,232440,NA,NA,NA
"359","dog_food",2021-11-16 21:00:00,359,2285,0,0,NA,0
"360","dog_food",2021-11-16 22:00:00,360,520,61640,0.0830639176988314,0.000700733893630635,43.1932372033923
"361","dog_food",2021-11-16 23:00:00,361,0,0,NA,NA,NA
"362","dog_food",2021-11-17 00:00:00,362,1390,9370,0.0109406611355136,0.00162300095820319,15.2075189783639
"363","dog_food",2021-11-17 01:00:00,363,1547,69410,0.0511825285509638,0.00114074876341076,79.179371668341
"364","dog_food",2021-11-17 02:00:00,364,1418,0,0.0967127775156822,NA,137.138718517237
"365","dog_food",2021-11-17 03:00:00,365,3792,38250,0.167350976033967,0.0165907163691713,634.594901120803
"366","dog_food",2021-11-17 04:00:00,366,5082,0,0.0952973863237451,NA,484.301317297273
"367","dog_food",2021-11-17 05:00:00,367,10510,130510,0.127228119567237,0.0102457094218961,1337.16753665166
"368","dog_food",2021-11-17 06:00:00,368,6231,137110,0.197673876339375,0.00898334128415612,1231.70592347065
"369","dog_food",2021-11-17 07:00:00,369,12860,152220,0.138571677803839,0.0117069489985374,1782.03177655737
"370","dog_food",2021-11-17 08:00:00,370,17495,111190,0.139097125514629,0.0218859988387304,2433.50421087843
"371","dog_food",2021-11-17 09:00:00,371,17692,104440,0.21070795520411,0.0356936532312439,3727.84514347111
"372","dog_food",2021-11-17 10:00:00,372,21028,168400,0.298908602109986,0.0373245254463705,6285.45008516879
"373","dog_food",2021-11-17 11:00:00,373,16835,240560,0.196944570418575,0.0137826814225005,3315.56184299671
"374","dog_food",2021-11-17 12:00:00,374,15405,86820,0.238138802031176,0.0422544142512125,3668.52824529027
"375","dog_food",2021-11-17 13:00:00,375,15441,128570,0.253602261098811,0.0304571246295928,3915.87251362674
"376","dog_food",2021-11-17 14:00:00,376,16345,103310,0.274024067266495,0.0433542094615319,4478.92337947086
"377","dog_food",2021-11-17 15:00:00,377,10728,137280,0.243688815995799,0.0190435141171542,2614.29361800293
"378","dog_food",2021-11-17 16:00:00,378,10208,109610,0.093204371105423,0.00868014068282235,951.430220244158
"379","dog_food",2021-11-17 17:00:00,379,8824,50140,0.116807644781135,0.0205566545183234,1030.71065754874
"380","dog_food",2021-11-17 18:00:00,380,3921,53380,0.168642999460066,0.0123875833810963,661.249200882919
"381","dog_food",2021-11-17 19:00:00,381,6058,28440,0.170299320817156,0.0362754319799695,1031.67328551033
"382","dog_food",2021-11-17 20:00:00,382,1341,50940,0.165923066508196,0.00436793938334297,222.502832187491
"383","dog_food",2021-11-17 21:00:00,383,0,34370,NA,NA,NA
"384","dog_food",2021-11-17 22:00:00,384,1280,60720,0,0,0
"385","dog_food",2021-11-17 23:00:00,385,0,139000,NA,NA,NA
"386","dog_food",2021-11-18 00:00:00,386,0,0,NA,NA,NA
"387","dog_food",2021-11-18 01:00:00,387,1,106940,0.0773621073438264,7.23416002841092e-07,0.0773621073438264
"388","dog_food",2021-11-18 02:00:00,388,0,0,NA,NA,NA
"389","dog_food",2021-11-18 03:00:00,389,4840,131140,0.135631362742689,0.00500576327340716,656.455795674615
"390","dog_food",2021-11-18 04:00:00,390,2724,75510,0.0525334124338701,0.00189512667818649,143.101015469862
"391","dog_food",2021-11-18 05:00:00,391,9202,101360,0.163085188828946,0.0148057409984605,1500.70990760396
"392","dog_food",2021-11-18 06:00:00,392,10124,184020,0.211034222801054,0.0116102079754259,2136.51047163787
"393","dog_food",2021-11-18 07:00:00,393,13447,153490,0.192933523785709,0.0169025805873114,2594.37709434643
"394","dog_food",2021-11-18 08:00:00,394,16030,250670,0.140556963587045,0.00898842353014055,2253.12812630033
"395","dog_food",2021-11-18 09:00:00,395,16740,224240,0.223932821774647,0.0167170684824634,3748.63543650759
"396","dog_food",2021-11-18 10:00:00,396,13369,121450,0.271012718230837,0.0298325980241092,3623.16903002806
"397","dog_food",2021-11-18 11:00:00,397,18047,215340,0.175633458413616,0.0147193137549481,3169.65702399053
"398","dog_food",2021-11-18 12:00:00,398,17756,236770,0.178971439786183,0.0134215351811609,3177.81688484347
"399","dog_food",2021-11-18 13:00:00,399,14140,160050,0.254107617830193,0.0224497451803744,3593.08171611893
"400","dog_food",2021-11-18 14:00:00,400,13447,182590,0.169459144391651,0.0124799666719674,2278.71711463453
"401","dog_food",2021-11-18 15:00:00,401,14871,121760,0.214586466114687,0.0262082402890236,3191.11533759151
"402","dog_food",2021-11-18 16:00:00,402,13966,30760,0.131566433724695,0.0597352670155751,1837.45681339909
"403","dog_food",2021-11-18 17:00:00,403,9167,0,0.141557227875678,NA,1297.65510793634
"404","dog_food",2021-11-18 18:00:00,404,4437,0,0.129942453373819,NA,576.554665619635
"405","dog_food",2021-11-18 19:00:00,405,4314,0,0.141737468687967,NA,611.45543991989
"406","dog_food",2021-11-18 20:00:00,406,850,0,0.123802441434478,NA,105.232075219306
"407","dog_food",2021-11-18 21:00:00,407,2573,0,0.052023313353271,NA,133.855985257966
"408","dog_food",2021-11-18 22:00:00,408,1220,0,0,NA,0
"409","dog_food",2021-11-18 23:00:00,409,1780,56050,0.104182982650527,0.00330857643386152,185.445709117938
"410","dog_food",2021-11-19 00:00:00,410,0,31200,NA,NA,NA
"411","dog_food",2021-11-19 01:00:00,411,0,0,NA,NA,NA
"412","dog_food",2021-11-19 02:00:00,412,2873,110560,0.0895181537250065,0.0023262088969966,257.185655651944
"413","dog_food",2021-11-19 03:00:00,413,6087,30870,0.107490442493927,0.0211951513916597,654.294323460534
"414","dog_food",2021-11-19 04:00:00,414,7655,200650,0.109915763901706,0.00419339732204116,841.40517266756
"415","dog_food",2021-11-19 05:00:00,415,10323,138820,0.162473590483047,0.0120819397389173,1677.21487455649
"416","dog_food",2021-11-19 06:00:00,416,10849,0,0.215456468574192,NA,2337.48722756141
"417","dog_food",2021-11-19 07:00:00,417,9394,97960,0.183021313989484,0.0175510639405595,1719.30222361721
"418","dog_food",2021-11-19 08:00:00,418,14086,159980,0.118755586556587,0.0104562519829734,1672.79119223608
"419","dog_food",2021-11-19 09:00:00,419,18016,44710,0.241809017220777,0.0974375140740219,4356.43125424952
"420","dog_food",2021-11-19 10:00:00,420,16568,59240,0.276516270295048,0.0773349352844084,4581.32156624836
"421","dog_food",2021-11-19 11:00:00,421,16138,0,0.313428385513785,NA,5058.10728542146
"422","dog_food",2021-11-19 12:00:00,422,20593,48070,0.322797120585122,0.138285024011013,6647.36110420942
"423","dog_food",2021-11-19 13:00:00,423,16295,82570,0.182744053750483,0.03606411960596,2977.81435586412
"424","dog_food",2021-11-19 14:00:00,424,16684,0,0.254719596640607,NA,4249.74175035189
"425","dog_food",2021-11-19 15:00:00,425,15327,158380,0.237703618605706,0.0230034307511659,3643.28336236966
"426","dog_food",2021-11-19 16:00:00,426,10474,104350,0.176545412078979,0.0177205236810276,1849.13664611523
"427","dog_food",2021-11-19 17:00:00,427,11819,0,0.0978727501393806,NA,1156.75803389734
"428","dog_food",2021-11-19 18:00:00,428,3870,176180,0.132945600845083,0.00292030579674464,514.499475270471
"429","dog_food",2021-11-19 19:00:00,429,3300,73430,0.103336865434791,0.00464403725908771,341.01165593481
"430","dog_food",2021-11-19 20:00:00,430,2361,0,0.113215268254543,NA,267.301248348976
"431","dog_food",2021-11-19 21:00:00,431,0,90120,NA,NA,NA
"432","dog_food",2021-11-19 22:00:00,432,248,0,0.0542762624863903,NA,13.4605130966248
"433","dog_food",2021-11-19 23:00:00,433,0,0,NA,NA,NA
"434","dog_food",2021-11-20 00:00:00,434,879,0,0.027767408002603,NA,24.407551634288
"435","dog_food",2021-11-20 01:00:00,435,1155,0,0.0687953752018025,NA,79.4586583580819
"436","dog_food",2021-11-20 02:00:00,436,1636,0,0.1275213439858,NA,208.624918760769
"437","dog_food",2021-11-20 03:00:00,437,3567,0,0.210328182645254,NA,750.240627495621
"438","dog_food",2021-11-20 04:00:00,438,2176,85710,0.0885848625144418,0.00224898682570791,192.760660831425
"439","dog_food",2021-11-20 05:00:00,439,8515,0,0.142039797631663,NA,1209.46887683361
"440","dog_food",2021-11-20 06:00:00,440,10561,78710,0.187074214231776,0.0251008865011026,1975.69077650179
"441","dog_food",2021-11-20 07:00:00,441,10415,0,0.21739835744397,NA,2264.20389277895
"442","dog_food",2021-11-20 08:00:00,442,15252,63320,0.22528829168838,0.0542655878842573,3436.09702483117
"443","dog_food",2021-11-20 09:00:00,443,18263,224890,0.253222031075216,0.0205638043200083,4624.59395352667
"444","dog_food",2021-11-20 10:00:00,444,19634,0,0.261513216738666,NA,5134.55049744697
"445","dog_food",2021-11-20 11:00:00,445,17792,88470,0.296797924092927,0.0596883538539771,5280.62866546136
"446","dog_food",2021-11-20 12:00:00,446,18155,155550,0.245105232822139,0.0286074284917129,4449.88550188593
"447","dog_food",2021-11-20 13:00:00,447,18633,157150,0.108433550425254,0.012856775978834,2020.44234507376
"448","dog_food",2021-11-20 14:00:00,448,12324,183560,0.154087906611089,0.0103452787158153,1898.97936107506
"449","dog_food",2021-11-20 15:00:00,449,10006,141630,0.167133228402533,0.0118077743655705,1672.33508339575
"450","dog_food",2021-11-20 16:00:00,450,9709,210470,0.124831504726891,0.00575848852279843,1211.98907939339
"451","dog_food",2021-11-20 17:00:00,451,8415,140070,0.0998262320497558,0.00599727095522735,840.037742698695
"452","dog_food",2021-11-20 18:00:00,452,2262,62360,0.0384769735663201,0.0013956849616263,87.0349142070161
"453","dog_food",2021-11-20 19:00:00,453,6030,61940,0.0502459122043845,0.00489155393271615,302.982850592439
"454","dog_food",2021-11-20 20:00:00,454,789,0,0,NA,0
"455","dog_food",2021-11-20 21:00:00,455,3534,0,0.0573814545480303,NA,202.786060372739
"456","dog_food",2021-11-20 22:00:00,456,0,148150,NA,NA,NA
"457","dog_food",2021-11-20 23:00:00,457,357,95880,0,0,0
"458","dog_food",2021-11-21 00:00:00,458,0,0,NA,NA,NA
"459","dog_food",2021-11-21 01:00:00,459,0,3060,NA,NA,NA
"460","dog_food",2021-11-21 02:00:00,460,570,0,0.037836119869657,NA,21.5665883257045
"461","dog_food",2021-11-21 03:00:00,461,1678,131640,0.155118089283726,0.00197727251457074,260.288153818092
"462","dog_food",2021-11-21 04:00:00,462,8811,74780,0.136092265682719,0.0160351558295057,1199.10895293044
"463","dog_food",2021-11-21 05:00:00,463,9044,34270,0.105612353363983,0.0278715530733546,955.158123823862
"464","dog_food",2021-11-21 06:00:00,464,13543,94110,0.136624983868956,0.0196611641327943,1850.31215653727
"465","dog_food",2021-11-21 07:00:00,465,13160,203410,0.293725331225292,0.0190031235382963,3865.42535892484
"466","dog_food",2021-11-21 08:00:00,466,13322,321140,0.153042624146751,0.00634873836608027,2038.83383888302
"467","dog_food",2021-11-21 09:00:00,467,13891,194220,0.219533952051367,0.0157015041084623,3049.54612794554
"468","dog_food",2021-11-21 10:00:00,468,20681,301310,0.301796814588266,0.0207144134695162,6241.45992249993
"469","dog_food",2021-11-21 11:00:00,469,16298,175200,0.281486602119224,0.0261853232953146,4587.66864133911
"470","dog_food",2021-11-21 12:00:00,470,16330,70460,0.200102106819963,0.0463762050009934,3267.66740437
"471","dog_food",2021-11-21 13:00:00,471,16993,158450,0.318147897527341,0.0341198310046204,5406.28722268211
"472","dog_food",2021-11-21 14:00:00,472,16491,79690,0.244067348268389,0.0505071482029615,4024.914640294
"473","dog_food",2021-11-21 15:00:00,473,12119,196010,0.192836694268908,0.0119227993359772,2336.9878978449
"474","dog_food",2021-11-21 16:00:00,474,9816,5830,0.1472123669762,0.247862194552038,1445.03659423838
"475","dog_food",2021-11-21 17:00:00,475,12458,263270,0.132748847795879,0.0062817075467811,1653.78514584106
"476","dog_food",2021-11-21 18:00:00,476,3801,0,0.0993969386510453,NA,377.807763812623
"477","dog_food",2021-11-21 19:00:00,477,4703,0,0.00768414867403652,NA,36.1385512139938
"478","dog_food",2021-11-21 20:00:00,478,1533,0,0.149743431318455,NA,229.556680211192
"479","dog_food",2021-11-21 21:00:00,479,3659,0,0.0451181492349611,NA,165.087308050723
"480","dog_food",2021-11-21 22:00:00,480,0,0,NA,NA,NA
"481","dog_food",2021-11-21 23:00:00,481,0,59350,NA,NA,NA
"482","dog_food",2021-11-22 00:00:00,482,0,2630,NA,NA,NA
"483","dog_food",2021-11-22 01:00:00,483,1383,0,0.0915999606192252,NA,126.682745536388
"484","dog_food",2021-11-22 02:00:00,484,0,84810,NA,NA,NA
"485","dog_food",2021-11-22 03:00:00,485,2208,23010,0.127578050951843,0.0122421702086775,281.692336501669
"486","dog_food",2021-11-22 04:00:00,486,3790,191940,0.130533592119981,0.00257748418325898,494.722314134728
"487","dog_food",2021-11-22 05:00:00,487,8499,181630,0.162835882151149,0.00761956814624575,1383.94216240262
"488","dog_food",2021-11-22 06:00:00,488,9492,195120,0.155049546431842,0.00754269318742848,1471.73029473104
"489","dog_food",2021-11-22 07:00:00,489,13194,101900,0.19918786371038,0.0257908211363568,2628.08467379475
"490","dog_food",2021-11-22 08:00:00,490,13054,172160,0.153312741489732,0.0116249101266668,2001.34452740696
"491","dog_food",2021-11-22 09:00:00,491,16831,168410,0.25747727185649,0.0257324384693105,4333.59996261658
"492","dog_food",2021-11-22 10:00:00,492,15531,104150,0.180777189669035,0.0269577583557348,2807.65053274978
"493","dog_food",2021-11-22 11:00:00,493,15475,264210,0.212024361826047,0.0124184436594303,3281.07699925808
"494","dog_food",2021-11-22 12:00:00,494,20779,201090,0.212292476260668,0.0219365725009718,4411.22536422042
"495","dog_food",2021-11-22 13:00:00,495,18444,188220,0.245692995969951,0.024075877258898,4531.56161766978
"496","dog_food",2021-11-22 14:00:00,496,13740,255640,0.245799714850727,0.0132111096935104,3377.28808204899
"497","dog_food",2021-11-22 15:00:00,497,10802,337040,0.287519348965822,0.00921488252886544,3105.78400752881
"498","dog_food",2021-11-22 16:00:00,498,12965,182780,0.223633085069442,0.0158628019910565,2899.40294792532
"499","dog_food",2021-11-22 17:00:00,499,4647,102990,0.120794597267636,0.00545035919509374,561.332493502705
"500","dog_food",2021-11-22 18:00:00,500,5465,33350,0.172448167223173,0.028258747642418,942.42923387464
"501","dog_food",2021-11-22 19:00:00,501,3481,0,0.062304167929333,NA,216.880808562008
"502","dog_food",2021-11-22 20:00:00,502,0,0,NA,NA,NA
"503","dog_food",2021-11-22 21:00:00,503,1440,130240,0.120294845591511,0.00133004129032383,173.224577651776
"504","dog_food",2021-11-22 22:00:00,504,2588,0,0,NA,0
"505","dog_food",2021-11-22 23:00:00,505,0,129620,NA,NA,NA
"506","dog_food",2021-11-23 00:00:00,506,1528,23000,0.0712216947914083,0.00473159781049008,108.826749641272
"507","dog_food",2021-11-23 01:00:00,507,2429,29350,0.043119956181839,0.00356859875862647,104.738373565687
"508","dog_food",2021-11-23 02:00:00,508,928,76750,0.109734804936333,0.00132682604535397,101.833898980917
"509","dog_food",2021-11-23 03:00:00,509,4206,37460,0.117324732320557,0.0131731933833492,493.467824140263
"510","dog_food",2021-11-23 04:00:00,510,5128,0,0.0762060891636261,NA,390.784825231075
"511","dog_food",2021-11-23 05:00:00,511,10053,147220,0.181895727032459,0.0124208514050897,1828.59774385731
"512","dog_food",2021-11-23 06:00:00,512,7661,196780,0.129399343811438,0.00503774963380134,991.328372939427
"513","dog_food",2021-11-23 07:00:00,513,14805,118370,0.245112584179498,0.0306571919301974,3628.89180877747
"514","dog_food",2021-11-23 08:00:00,514,16074,282890,0.239795092784907,0.0136253183973438,3854.4663214246
"515","dog_food",2021-11-23 09:00:00,515,14895,124590,0.209617162575816,0.0250601784779419,3122.24763656678
"516","dog_food",2021-11-23 10:00:00,516,17598,74790,0.181389443688153,0.0426807250972605,3192.09143002412
"517","dog_food",2021-11-23 11:00:00,517,15506,212860,0.304055098265979,0.0221491983167916,4714.67835371227
"518","dog_food",2021-11-23 12:00:00,518,15000,224100,0.262656610614441,0.0175807637626801,3939.84915921662
"519","dog_food",2021-11-23 13:00:00,519,17795,99330,0.1838544627159,0.0329375834494054,3271.69016402944
"520","dog_food",2021-11-23 14:00:00,520,16918,212590,0.241668658720401,0.0192320916705007,4088.55036823174
"521","dog_food",2021-11-23 15:00:00,521,13311,213670,0.163244245847999,0.0101696267912328,2172.94415648271
"522","dog_food",2021-11-23 16:00:00,522,13053,152260,0.209361314306565,0.017948201994244,2732.79323564359
"523","dog_food",2021-11-23 17:00:00,523,10599,139310,0.165296780776202,0.0125761293478355,1751.98057944697
"524","dog_food",2021-11-23 18:00:00,524,8077,98620,0.186282659083868,0.0152565913346218,1504.6050374204
"525","dog_food",2021-11-23 19:00:00,525,5086,155170,0.0346719807898302,0.00113644193012229,176.341694297076
"526","dog_food",2021-11-23 20:00:00,526,3134,71530,0.116946570313819,0.00512387182110316,366.510551363509
"527","dog_food",2021-11-23 21:00:00,527,1876,0,0.058403335131911,NA,109.564656707465
"528","dog_food",2021-11-23 22:00:00,528,1463,54940,0.0854754109363446,0.0022761289807039,125.050526199872
"529","cat_toys",2021-11-01 23:00:00,1,0,21930,NA,NA,NA
"530","cat_toys",2021-11-02 00:00:00,2,658,0,0.0855339032731934,NA,56.2813083537613
"531","cat_toys",2021-11-02 01:00:00,3,4104,101040,0.129403126767478,0.00525604149103058,531.07043225373
"532","cat_toys",2021-11-02 02:00:00,4,1998,18260,0.224893475907323,0.0246077308249086,449.337164862831
"533","cat_toys",2021-11-02 03:00:00,5,4174,0,0.262325772351548,NA,1094.94777379536
"534","cat_toys",2021-11-02 04:00:00,6,6302,100450,0.130600684511702,0.00819358400988299,823.045513792746
"535","cat_toys",2021-11-02 05:00:00,7,6492,79200,0.192124409531868,0.0157483796298092,1247.27166668089
"536","cat_toys",2021-11-02 06:00:00,8,15584,100740,0.240643587021513,0.0372264210854006,3750.18966014326
"537","cat_toys",2021-11-02 07:00:00,9,11339,193770,0.100706782081625,0.00589314239574519,1141.91420202355
"538","cat_toys",2021-11-02 08:00:00,10,13893,181270,0.207797909308079,0.0159261673416293,2886.93635401714
"539","cat_toys",2021-11-02 09:00:00,11,15450,285560,0.13046218862569,0.00705855446934764,2015.64081426691
"540","cat_toys",2021-11-02 10:00:00,12,13584,251240,0.158604161966513,0.00857538185063331,2154.47893615311
"541","cat_toys",2021-11-02 11:00:00,13,19615,243170,0.233117529351539,0.0188041301897045,4572.60033823044
"542","cat_toys",2021-11-02 12:00:00,14,16481,0,0.174709942984325,NA,2879.39457032466
"543","cat_toys",2021-11-02 13:00:00,15,18983,147970,0.194847637860992,0.0249969095729892,3698.79270951521
"544","cat_toys",2021-11-02 14:00:00,16,18320,113030,0.161146604154629,0.0261187807494719,2952.2057881128
"545","cat_toys",2021-11-02 15:00:00,17,12340,102500,0.0788594856472063,0.00949391271108805,973.126052886526
"546","cat_toys",2021-11-02 16:00:00,18,14494,0,0.203364238414207,NA,2947.56127157552
"547","cat_toys",2021-11-02 17:00:00,19,7613,92150,0.138143895440519,0.0114127995223947,1051.68947598867
"548","cat_toys",2021-11-02 18:00:00,20,3474,276700,0,0,0
"549","cat_toys",2021-11-02 19:00:00,21,2858,133540,0.0632388001116537,0.00135342587029434,180.736490719106
"550","cat_toys",2021-11-02 20:00:00,22,2021,136370,0.113985468935301,0.00168926180771609,230.364632718243
"551","cat_toys",2021-11-02 21:00:00,23,0,0,NA,NA,NA
"552","cat_toys",2021-11-02 22:00:00,24,0,12950,NA,NA,NA
"553","cat_toys",2021-11-02 23:00:00,25,0,0,NA,NA,NA
"554","cat_toys",2021-11-03 00:00:00,26,0,0,NA,NA,NA
"555","cat_toys",2021-11-03 01:00:00,27,427,0,0.0840951241831382,NA,35.9086180262
"556","cat_toys",2021-11-03 02:00:00,28,0,43950,NA,NA,NA
"557","cat_toys",2021-11-03 03:00:00,29,0,200600,NA,NA,NA
"558","cat_toys",2021-11-03 04:00:00,30,8257,153430,0.196803451350232,0.0105911888014004,1625.00609779887
"559","cat_toys",2021-11-03 05:00:00,31,14692,27510,0.200600258710396,0.107132642710765,2947.21900097314
